id_municipio;SUM de populacao_residente;;;;;;;;;;;;;;;;;;;;;;;;
1721257;1909;;;;;;;;;;;;;;;;;;;;;;;;
1721307;1874;;;;;;;;;;;;;;;;;;;;;;;;
1722081;10522;;;;;;;;;;;;;;;;;;;;;;;;
1722107;10513;;;;;;;;;;;;;;;;;;;;;;;;
2100055;106526;;;;;;;;;;;;;;;;;;;;;;;;
2100105;6141;;;;;;;;;;;;;;;;;;;;;;;;
2100154;12137;;;;;;;;;;;;;;;;;;;;;;;;
2100204;18459;;;;;;;;;;;;;;;;;;;;;;;;
2100303;23277;;;;;;;;;;;;;;;;;;;;;;;;
2100402;6440;;;;;;;;;;;;;;;;;;;;;;;;
2100436;24034;;;;;;;;;;;;;;;;;;;;;;;;
2100477;25706;;;;;;;;;;;;;;;;;;;;;;;;
2100501;11105;;;;;;;;;;;;;;;;;;;;;;;;
2100550;7169;;;;;;;;;;;;;;;;;;;;;;;;
2100600;37071;;;;;;;;;;;;;;;;;;;;;;;;
2100709;25306;;;;;;;;;;;;;;;;;;;;;;;;
2100808;13791;;;;;;;;;;;;;;;;;;;;;;;;
2100832;17518;;;;;;;;;;;;;;;;;;;;;;;;
2100873;11178;;;;;;;;;;;;;;;;;;;;;;;;
2100907;39040;;;;;;;;;;;;;;;;;;;;;;;;
2100956;25509;;;;;;;;;;;;;;;;;;;;;;;;
2101004;29464;;;;;;;;;;;;;;;;;;;;;;;;
2101103;11780;;;;;;;;;;;;;;;;;;;;;;;;
2101202;103670;;;;;;;;;;;;;;;;;;;;;;;;
2101251;16961;;;;;;;;;;;;;;;;;;;;;;;;
2101301;16284;;;;;;;;;;;;;;;;;;;;;;;;
2101350;5247;;;;;;;;;;;;;;;;;;;;;;;;
2101400;101755;;;;;;;;;;;;;;;;;;;;;;;;
2101509;18979;;;;;;;;;;;;;;;;;;;;;;;;
2101608;84504;;;;;;;;;;;;;;;;;;;;;;;;
2101707;65572;;;;;;;;;;;;;;;;;;;;;;;;
2101731;8453;;;;;;;;;;;;;;;;;;;;;;;;
2101772;11743;;;;;;;;;;;;;;;;;;;;;;;;
2101806;5466;;;;;;;;;;;;;;;;;;;;;;;;
2101905;19565;;;;;;;;;;;;;;;;;;;;;;;;
2101939;5838;;;;;;;;;;;;;;;;;;;;;;;;
2101970;7572;;;;;;;;;;;;;;;;;;;;;;;;
2102002;33090;;;;;;;;;;;;;;;;;;;;;;;;
2102036;28595;;;;;;;;;;;;;;;;;;;;;;;;
2102077;12209;;;;;;;;;;;;;;;;;;;;;;;;
2102101;34111;;;;;;;;;;;;;;;;;;;;;;;;
2102150;9214;;;;;;;;;;;;;;;;;;;;;;;;
2102200;29672;;;;;;;;;;;;;;;;;;;;;;;;
2102309;22442;;;;;;;;;;;;;;;;;;;;;;;;
2102325;55495;;;;;;;;;;;;;;;;;;;;;;;;
2102358;12914;;;;;;;;;;;;;;;;;;;;;;;;
2102374;9713;;;;;;;;;;;;;;;;;;;;;;;;
2102408;10119;;;;;;;;;;;;;;;;;;;;;;;;
2102507;16406;;;;;;;;;;;;;;;;;;;;;;;;
2102556;12299;;;;;;;;;;;;;;;;;;;;;;;;
2102606;19928;;;;;;;;;;;;;;;;;;;;;;;;
2102705;24271;;;;;;;;;;;;;;;;;;;;;;;;
2102754;11368;;;;;;;;;;;;;;;;;;;;;;;;
2102804;24056;;;;;;;;;;;;;;;;;;;;;;;;
2102903;24232;;;;;;;;;;;;;;;;;;;;;;;;
2103000;156877;;;;;;;;;;;;;;;;;;;;;;;;
2103109;10205;;;;;;;;;;;;;;;;;;;;;;;;
2103125;7089;;;;;;;;;;;;;;;;;;;;;;;;
2103158;12341;;;;;;;;;;;;;;;;;;;;;;;;
2103174;16267;;;;;;;;;;;;;;;;;;;;;;;;
2103208;81354;;;;;;;;;;;;;;;;;;;;;;;;
2103257;12872;;;;;;;;;;;;;;;;;;;;;;;;
2103307;114219;;;;;;;;;;;;;;;;;;;;;;;;
2103406;41636;;;;;;;;;;;;;;;;;;;;;;;;
2103505;40297;;;;;;;;;;;;;;;;;;;;;;;;
2103554;14912;;;;;;;;;;;;;;;;;;;;;;;;
2103604;59535;;;;;;;;;;;;;;;;;;;;;;;;
2103703;31540;;;;;;;;;;;;;;;;;;;;;;;;
2103752;14396;;;;;;;;;;;;;;;;;;;;;;;;
2103802;23043;;;;;;;;;;;;;;;;;;;;;;;;
2103901;10217;;;;;;;;;;;;;;;;;;;;;;;;
2104008;18299;;;;;;;;;;;;;;;;;;;;;;;;
2104057;33288;;;;;;;;;;;;;;;;;;;;;;;;
2104073;8047;;;;;;;;;;;;;;;;;;;;;;;;
2104081;10872;;;;;;;;;;;;;;;;;;;;;;;;
2104099;17716;;;;;;;;;;;;;;;;;;;;;;;;
2104107;12638;;;;;;;;;;;;;;;;;;;;;;;;
2104206;16967;;;;;;;;;;;;;;;;;;;;;;;;
2104305;10181;;;;;;;;;;;;;;;;;;;;;;;;
2104404;17201;;;;;;;;;;;;;;;;;;;;;;;;
2104503;10222;;;;;;;;;;;;;;;;;;;;;;;;
2104552;18408;;;;;;;;;;;;;;;;;;;;;;;;
2104602;13911;;;;;;;;;;;;;;;;;;;;;;;;
2104628;7061;;;;;;;;;;;;;;;;;;;;;;;;
2104651;10711;;;;;;;;;;;;;;;;;;;;;;;;
2104677;23122;;;;;;;;;;;;;;;;;;;;;;;;
2104701;6019;;;;;;;;;;;;;;;;;;;;;;;;
2104800;73855;;;;;;;;;;;;;;;;;;;;;;;;
2104909;10286;;;;;;;;;;;;;;;;;;;;;;;;
2105005;25660;;;;;;;;;;;;;;;;;;;;;;;;
2105104;24767;;;;;;;;;;;;;;;;;;;;;;;;
2105153;13970;;;;;;;;;;;;;;;;;;;;;;;;
2105203;10220;;;;;;;;;;;;;;;;;;;;;;;;
2105302;273048;;;;;;;;;;;;;;;;;;;;;;;;
2105351;13825;;;;;;;;;;;;;;;;;;;;;;;;
2105401;60382;;;;;;;;;;;;;;;;;;;;;;;;
2105427;22508;;;;;;;;;;;;;;;;;;;;;;;;
2105450;7468;;;;;;;;;;;;;;;;;;;;;;;;
2105476;17068;;;;;;;;;;;;;;;;;;;;;;;;
2105500;24699;;;;;;;;;;;;;;;;;;;;;;;;
2105609;14920;;;;;;;;;;;;;;;;;;;;;;;;
2105658;5146;;;;;;;;;;;;;;;;;;;;;;;;
2105708;44385;;;;;;;;;;;;;;;;;;;;;;;;
2105807;9501;;;;;;;;;;;;;;;;;;;;;;;;
2105906;14762;;;;;;;;;;;;;;;;;;;;;;;;
2105922;10567;;;;;;;;;;;;;;;;;;;;;;;;
2105948;8757;;;;;;;;;;;;;;;;;;;;;;;;
2105963;11408;;;;;;;;;;;;;;;;;;;;;;;;
2105989;7054;;;;;;;;;;;;;;;;;;;;;;;;
2106003;11295;;;;;;;;;;;;;;;;;;;;;;;;
2106102;11593;;;;;;;;;;;;;;;;;;;;;;;;
2106201;7160;;;;;;;;;;;;;;;;;;;;;;;;
2106300;13801;;;;;;;;;;;;;;;;;;;;;;;;
2106326;21142;;;;;;;;;;;;;;;;;;;;;;;;
2106359;7027;;;;;;;;;;;;;;;;;;;;;;;;
2106375;13758;;;;;;;;;;;;;;;;;;;;;;;;
2106409;17084;;;;;;;;;;;;;;;;;;;;;;;;
2106508;22026;;;;;;;;;;;;;;;;;;;;;;;;
2106607;32166;;;;;;;;;;;;;;;;;;;;;;;;
2106631;17422;;;;;;;;;;;;;;;;;;;;;;;;
2106672;8817;;;;;;;;;;;;;;;;;;;;;;;;
2106706;21018;;;;;;;;;;;;;;;;;;;;;;;;
2106755;23854;;;;;;;;;;;;;;;;;;;;;;;;
2106805;13972;;;;;;;;;;;;;;;;;;;;;;;;
2106904;27738;;;;;;;;;;;;;;;;;;;;;;;;
2107001;9100;;;;;;;;;;;;;;;;;;;;;;;;
2107100;18548;;;;;;;;;;;;;;;;;;;;;;;;
2107209;14170;;;;;;;;;;;;;;;;;;;;;;;;
2107258;5020;;;;;;;;;;;;;;;;;;;;;;;;
2107308;4316;;;;;;;;;;;;;;;;;;;;;;;;
2107357;14313;;;;;;;;;;;;;;;;;;;;;;;;
2107407;17902;;;;;;;;;;;;;;;;;;;;;;;;
2107456;13574;;;;;;;;;;;;;;;;;;;;;;;;
2107506;145603;;;;;;;;;;;;;;;;;;;;;;;;
2107605;21055;;;;;;;;;;;;;;;;;;;;;;;;
2107704;18266;;;;;;;;;;;;;;;;;;;;;;;;
2107803;31237;;;;;;;;;;;;;;;;;;;;;;;;
2107902;17199;;;;;;;;;;;;;;;;;;;;;;;;
2108009;18795;;;;;;;;;;;;;;;;;;;;;;;;
2108058;17049;;;;;;;;;;;;;;;;;;;;;;;;
2108108;20335;;;;;;;;;;;;;;;;;;;;;;;;
2108207;37030;;;;;;;;;;;;;;;;;;;;;;;;
2108256;24308;;;;;;;;;;;;;;;;;;;;;;;;
2108306;32491;;;;;;;;;;;;;;;;;;;;;;;;
2108405;11100;;;;;;;;;;;;;;;;;;;;;;;;
2108454;20466;;;;;;;;;;;;;;;;;;;;;;;;
2108504;31420;;;;;;;;;;;;;;;;;;;;;;;;
2108603;84588;;;;;;;;;;;;;;;;;;;;;;;;
2108702;21872;;;;;;;;;;;;;;;;;;;;;;;;
2108801;17689;;;;;;;;;;;;;;;;;;;;;;;;
2108900;17151;;;;;;;;;;;;;;;;;;;;;;;;
2109007;23896;;;;;;;;;;;;;;;;;;;;;;;;
2109056;5954;;;;;;;;;;;;;;;;;;;;;;;;
2109106;45132;;;;;;;;;;;;;;;;;;;;;;;;
2109205;11337;;;;;;;;;;;;;;;;;;;;;;;;
2109239;4693;;;;;;;;;;;;;;;;;;;;;;;;
2109270;17509;;;;;;;;;;;;;;;;;;;;;;;;
2109304;10546;;;;;;;;;;;;;;;;;;;;;;;;
2109403;13598;;;;;;;;;;;;;;;;;;;;;;;;
2109452;30835;;;;;;;;;;;;;;;;;;;;;;;;
2109502;22138;;;;;;;;;;;;;;;;;;;;;;;;
2109551;7418;;;;;;;;;;;;;;;;;;;;;;;;
2109601;38451;;;;;;;;;;;;;;;;;;;;;;;;
2109700;5567;;;;;;;;;;;;;;;;;;;;;;;;
2109759;6695;;;;;;;;;;;;;;;;;;;;;;;;
2109809;41546;;;;;;;;;;;;;;;;;;;;;;;;
2109908;84985;;;;;;;;;;;;;;;;;;;;;;;;
2110005;57618;;;;;;;;;;;;;;;;;;;;;;;;
2110039;24299;;;;;;;;;;;;;;;;;;;;;;;;
2110104;23947;;;;;;;;;;;;;;;;;;;;;;;;
2110203;37022;;;;;;;;;;;;;;;;;;;;;;;;
2110237;10559;;;;;;;;;;;;;;;;;;;;;;;;
2110278;13946;;;;;;;;;;;;;;;;;;;;;;;;
2110302;14299;;;;;;;;;;;;;;;;;;;;;;;;
2110401;18346;;;;;;;;;;;;;;;;;;;;;;;;
2110500;46389;;;;;;;;;;;;;;;;;;;;;;;;
2110609;26937;;;;;;;;;;;;;;;;;;;;;;;;
2110658;7992;;;;;;;;;;;;;;;;;;;;;;;;
2110708;34027;;;;;;;;;;;;;;;;;;;;;;;;
2110807;4401;;;;;;;;;;;;;;;;;;;;;;;;
2110856;9049;;;;;;;;;;;;;;;;;;;;;;;;
2110906;12056;;;;;;;;;;;;;;;;;;;;;;;;
2111003;18538;;;;;;;;;;;;;;;;;;;;;;;;
2111029;12250;;;;;;;;;;;;;;;;;;;;;;;;
2111052;9903;;;;;;;;;;;;;;;;;;;;;;;;
2111078;16878;;;;;;;;;;;;;;;;;;;;;;;;
2111102;25014;;;;;;;;;;;;;;;;;;;;;;;;
2111201;244522;;;;;;;;;;;;;;;;;;;;;;;;
2111250;6954;;;;;;;;;;;;;;;;;;;;;;;;
2111300;1037511;;;;;;;;;;;;;;;;;;;;;;;;
2111409;17809;;;;;;;;;;;;;;;;;;;;;;;;
2111508;38797;;;;;;;;;;;;;;;;;;;;;;;;
2111532;13440;;;;;;;;;;;;;;;;;;;;;;;;
2111573;5781;;;;;;;;;;;;;;;;;;;;;;;;
2111607;18662;;;;;;;;;;;;;;;;;;;;;;;;
2111631;5649;;;;;;;;;;;;;;;;;;;;;;;;
2111672;4542;;;;;;;;;;;;;;;;;;;;;;;;
2111706;19490;;;;;;;;;;;;;;;;;;;;;;;;
2111722;8782;;;;;;;;;;;;;;;;;;;;;;;;
2111748;10197;;;;;;;;;;;;;;;;;;;;;;;;
2111763;14692;;;;;;;;;;;;;;;;;;;;;;;;
2111789;10201;;;;;;;;;;;;;;;;;;;;;;;;
2111805;17070;;;;;;;;;;;;;;;;;;;;;;;;
2111904;10234;;;;;;;;;;;;;;;;;;;;;;;;
2111953;4984;;;;;;;;;;;;;;;;;;;;;;;;
2112001;8861;;;;;;;;;;;;;;;;;;;;;;;;
2112100;26467;;;;;;;;;;;;;;;;;;;;;;;;
2112209;174420;;;;;;;;;;;;;;;;;;;;;;;;
2112233;22476;;;;;;;;;;;;;;;;;;;;;;;;
2112274;5505;;;;;;;;;;;;;;;;;;;;;;;;
2112308;36237;;;;;;;;;;;;;;;;;;;;;;;;
2112407;37483;;;;;;;;;;;;;;;;;;;;;;;;
2112456;31628;;;;;;;;;;;;;;;;;;;;;;;;
2112506;53334;;;;;;;;;;;;;;;;;;;;;;;;
2112605;32795;;;;;;;;;;;;;;;;;;;;;;;;
2112704;43250;;;;;;;;;;;;;;;;;;;;;;;;
2112803;51428;;;;;;;;;;;;;;;;;;;;;;;;
2112852;10359;;;;;;;;;;;;;;;;;;;;;;;;
2112902;30795;;;;;;;;;;;;;;;;;;;;;;;;
2113009;30835;;;;;;;;;;;;;;;;;;;;;;;;
2114007;40792;;;;;;;;;;;;;;;;;;;;;;;;
2200053;6420;;;;;;;;;;;;;;;;;;;;;;;;
2200103;4936;;;;;;;;;;;;;;;;;;;;;;;;
2200202;17569;;;;;;;;;;;;;;;;;;;;;;;;
2200251;6819;;;;;;;;;;;;;;;;;;;;;;;;
2200277;4634;;;;;;;;;;;;;;;;;;;;;;;;
2200301;13472;;;;;;;;;;;;;;;;;;;;;;;;
2200400;47443;;;;;;;;;;;;;;;;;;;;;;;;
2200459;5322;;;;;;;;;;;;;;;;;;;;;;;;
2200509;17227;;;;;;;;;;;;;;;;;;;;;;;;
2200608;6826;;;;;;;;;;;;;;;;;;;;;;;;
2200707;9405;;;;;;;;;;;;;;;;;;;;;;;;
2200806;3149;;;;;;;;;;;;;;;;;;;;;;;;
2200905;5364;;;;;;;;;;;;;;;;;;;;;;;;
2200954;2690;;;;;;;;;;;;;;;;;;;;;;;;
2201002;4518;;;;;;;;;;;;;;;;;;;;;;;;
2201051;7452;;;;;;;;;;;;;;;;;;;;;;;;
2201101;10861;;;;;;;;;;;;;;;;;;;;;;;;
2201150;13269;;;;;;;;;;;;;;;;;;;;;;;;
2201176;3993;;;;;;;;;;;;;;;;;;;;;;;;
2201200;47932;;;;;;;;;;;;;;;;;;;;;;;;
2201309;3264;;;;;;;;;;;;;;;;;;;;;;;;
2201408;6638;;;;;;;;;;;;;;;;;;;;;;;;
2201507;26296;;;;;;;;;;;;;;;;;;;;;;;;
2201556;4091;;;;;;;;;;;;;;;;;;;;;;;;
2201572;3422;;;;;;;;;;;;;;;;;;;;;;;;
2201606;9927;;;;;;;;;;;;;;;;;;;;;;;;
2201705;5561;;;;;;;;;;;;;;;;;;;;;;;;
2201739;6217;;;;;;;;;;;;;;;;;;;;;;;;
2201770;6900;;;;;;;;;;;;;;;;;;;;;;;;
2201804;4077;;;;;;;;;;;;;;;;;;;;;;;;
2201903;28794;;;;;;;;;;;;;;;;;;;;;;;;
2201919;5636;;;;;;;;;;;;;;;;;;;;;;;;
2201929;5912;;;;;;;;;;;;;;;;;;;;;;;;
2201945;6544;;;;;;;;;;;;;;;;;;;;;;;;
2201960;8434;;;;;;;;;;;;;;;;;;;;;;;;
2201988;3904;;;;;;;;;;;;;;;;;;;;;;;;
2202000;19650;;;;;;;;;;;;;;;;;;;;;;;;
2202026;7431;;;;;;;;;;;;;;;;;;;;;;;;
2202059;10211;;;;;;;;;;;;;;;;;;;;;;;;
2202075;3106;;;;;;;;;;;;;;;;;;;;;;;;
2202083;7956;;;;;;;;;;;;;;;;;;;;;;;;
2202091;5503;;;;;;;;;;;;;;;;;;;;;;;;
2202109;4936;;;;;;;;;;;;;;;;;;;;;;;;
2202117;4614;;;;;;;;;;;;;;;;;;;;;;;;
2202133;6020;;;;;;;;;;;;;;;;;;;;;;;;
2202174;7416;;;;;;;;;;;;;;;;;;;;;;;;
2202208;45782;;;;;;;;;;;;;;;;;;;;;;;;
2202251;3412;;;;;;;;;;;;;;;;;;;;;;;;
2202307;19365;;;;;;;;;;;;;;;;;;;;;;;;
2202406;11097;;;;;;;;;;;;;;;;;;;;;;;;
2202455;3971;;;;;;;;;;;;;;;;;;;;;;;;
2202505;10316;;;;;;;;;;;;;;;;;;;;;;;;
2202539;5628;;;;;;;;;;;;;;;;;;;;;;;;
2202554;5033;;;;;;;;;;;;;;;;;;;;;;;;
2202604;19282;;;;;;;;;;;;;;;;;;;;;;;;
2202653;5495;;;;;;;;;;;;;;;;;;;;;;;;
2202703;28206;;;;;;;;;;;;;;;;;;;;;;;;
2202711;4911;;;;;;;;;;;;;;;;;;;;;;;;
2202729;6384;;;;;;;;;;;;;;;;;;;;;;;;
2202737;4116;;;;;;;;;;;;;;;;;;;;;;;;
2202752;6148;;;;;;;;;;;;;;;;;;;;;;;;
2202778;6992;;;;;;;;;;;;;;;;;;;;;;;;
2202802;4931;;;;;;;;;;;;;;;;;;;;;;;;
2202851;4249;;;;;;;;;;;;;;;;;;;;;;;;
2202901;27270;;;;;;;;;;;;;;;;;;;;;;;;
2203008;7350;;;;;;;;;;;;;;;;;;;;;;;;
2203107;10503;;;;;;;;;;;;;;;;;;;;;;;;
2203206;11261;;;;;;;;;;;;;;;;;;;;;;;;
2203230;4853;;;;;;;;;;;;;;;;;;;;;;;;
2203255;4412;;;;;;;;;;;;;;;;;;;;;;;;
2203271;5073;;;;;;;;;;;;;;;;;;;;;;;;
2203305;16350;;;;;;;;;;;;;;;;;;;;;;;;
2203354;7053;;;;;;;;;;;;;;;;;;;;;;;;
2203404;6319;;;;;;;;;;;;;;;;;;;;;;;;
2203420;4075;;;;;;;;;;;;;;;;;;;;;;;;
2203453;9155;;;;;;;;;;;;;;;;;;;;;;;;
2203503;13601;;;;;;;;;;;;;;;;;;;;;;;;
2203602;4377;;;;;;;;;;;;;;;;;;;;;;;;
2203701;40962;;;;;;;;;;;;;;;;;;;;;;;;
2203750;5282;;;;;;;;;;;;;;;;;;;;;;;;
2203800;4414;;;;;;;;;;;;;;;;;;;;;;;;
2203859;2333;;;;;;;;;;;;;;;;;;;;;;;;
2203909;62006;;;;;;;;;;;;;;;;;;;;;;;;
2204006;4502;;;;;;;;;;;;;;;;;;;;;;;;
2204105;4411;;;;;;;;;;;;;;;;;;;;;;;;
2204154;2929;;;;;;;;;;;;;;;;;;;;;;;;
2204204;8236;;;;;;;;;;;;;;;;;;;;;;;;
2204303;10255;;;;;;;;;;;;;;;;;;;;;;;;
2204352;5444;;;;;;;;;;;;;;;;;;;;;;;;
2204402;10885;;;;;;;;;;;;;;;;;;;;;;;;
2204501;10266;;;;;;;;;;;;;;;;;;;;;;;;
2204550;4276;;;;;;;;;;;;;;;;;;;;;;;;
2204600;3517;;;;;;;;;;;;;;;;;;;;;;;;
2204659;9273;;;;;;;;;;;;;;;;;;;;;;;;
2204709;14952;;;;;;;;;;;;;;;;;;;;;;;;
2204808;9418;;;;;;;;;;;;;;;;;;;;;;;;
2204907;7774;;;;;;;;;;;;;;;;;;;;;;;;
2205003;10789;;;;;;;;;;;;;;;;;;;;;;;;
2205102;10322;;;;;;;;;;;;;;;;;;;;;;;;
2205151;5612;;;;;;;;;;;;;;;;;;;;;;;;
2205201;17524;;;;;;;;;;;;;;;;;;;;;;;;
2205250;4180;;;;;;;;;;;;;;;;;;;;;;;;
2205276;4492;;;;;;;;;;;;;;;;;;;;;;;;
2205300;4496;;;;;;;;;;;;;;;;;;;;;;;;
2205359;2970;;;;;;;;;;;;;;;;;;;;;;;;
2205409;13883;;;;;;;;;;;;;;;;;;;;;;;;
2205458;5392;;;;;;;;;;;;;;;;;;;;;;;;
2205508;42544;;;;;;;;;;;;;;;;;;;;;;;;
2205516;5213;;;;;;;;;;;;;;;;;;;;;;;;
2205524;5388;;;;;;;;;;;;;;;;;;;;;;;;
2205532;4425;;;;;;;;;;;;;;;;;;;;;;;;
2205540;2939;;;;;;;;;;;;;;;;;;;;;;;;
2205557;8252;;;;;;;;;;;;;;;;;;;;;;;;
2205565;4994;;;;;;;;;;;;;;;;;;;;;;;;
2205573;6331;;;;;;;;;;;;;;;;;;;;;;;;
2205581;4808;;;;;;;;;;;;;;;;;;;;;;;;
2205599;4517;;;;;;;;;;;;;;;;;;;;;;;;
2205607;5210;;;;;;;;;;;;;;;;;;;;;;;;
2205706;30632;;;;;;;;;;;;;;;;;;;;;;;;
2205805;25372;;;;;;;;;;;;;;;;;;;;;;;;
2205854;8031;;;;;;;;;;;;;;;;;;;;;;;;
2205904;5208;;;;;;;;;;;;;;;;;;;;;;;;
2205953;8530;;;;;;;;;;;;;;;;;;;;;;;;
2206001;4724;;;;;;;;;;;;;;;;;;;;;;;;
2206050;5218;;;;;;;;;;;;;;;;;;;;;;;;
2206100;10637;;;;;;;;;;;;;;;;;;;;;;;;
2206209;32143;;;;;;;;;;;;;;;;;;;;;;;;
2206308;1317;;;;;;;;;;;;;;;;;;;;;;;;
2206357;6540;;;;;;;;;;;;;;;;;;;;;;;;
2206407;10253;;;;;;;;;;;;;;;;;;;;;;;;
2206506;7577;;;;;;;;;;;;;;;;;;;;;;;;
2206605;10657;;;;;;;;;;;;;;;;;;;;;;;;
2206654;4373;;;;;;;;;;;;;;;;;;;;;;;;
2206670;6423;;;;;;;;;;;;;;;;;;;;;;;;
2206696;9796;;;;;;;;;;;;;;;;;;;;;;;;
2206704;6663;;;;;;;;;;;;;;;;;;;;;;;;
2206720;10260;;;;;;;;;;;;;;;;;;;;;;;;
2206753;5227;;;;;;;;;;;;;;;;;;;;;;;;
2206803;8522;;;;;;;;;;;;;;;;;;;;;;;;
2206902;6097;;;;;;;;;;;;;;;;;;;;;;;;
2206951;2827;;;;;;;;;;;;;;;;;;;;;;;;
2207009;38154;;;;;;;;;;;;;;;;;;;;;;;;
2207108;2636;;;;;;;;;;;;;;;;;;;;;;;;
2207207;6379;;;;;;;;;;;;;;;;;;;;;;;;
2207306;4087;;;;;;;;;;;;;;;;;;;;;;;;
2207355;3000;;;;;;;;;;;;;;;;;;;;;;;;
2207405;4951;;;;;;;;;;;;;;;;;;;;;;;;
2207504;13261;;;;;;;;;;;;;;;;;;;;;;;;
2207553;3813;;;;;;;;;;;;;;;;;;;;;;;;
2207603;10101;;;;;;;;;;;;;;;;;;;;;;;;
2207702;162127;;;;;;;;;;;;;;;;;;;;;;;;
2207751;4135;;;;;;;;;;;;;;;;;;;;;;;;
2207777;5423;;;;;;;;;;;;;;;;;;;;;;;;
2207793;3879;;;;;;;;;;;;;;;;;;;;;;;;
2207801;21051;;;;;;;;;;;;;;;;;;;;;;;;
2207850;3626;;;;;;;;;;;;;;;;;;;;;;;;
2207900;37888;;;;;;;;;;;;;;;;;;;;;;;;
2207934;2457;;;;;;;;;;;;;;;;;;;;;;;;
2207959;4076;;;;;;;;;;;;;;;;;;;;;;;;
2208007;83080;;;;;;;;;;;;;;;;;;;;;;;;
2208106;11339;;;;;;;;;;;;;;;;;;;;;;;;
2208205;17611;;;;;;;;;;;;;;;;;;;;;;;;
2208304;28845;;;;;;;;;;;;;;;;;;;;;;;;
2208403;65521;;;;;;;;;;;;;;;;;;;;;;;;
2208502;12047;;;;;;;;;;;;;;;;;;;;;;;;
2208551;2364;;;;;;;;;;;;;;;;;;;;;;;;
2208601;3042;;;;;;;;;;;;;;;;;;;;;;;;
2208650;8735;;;;;;;;;;;;;;;;;;;;;;;;
2208700;8393;;;;;;;;;;;;;;;;;;;;;;;;
2208809;17130;;;;;;;;;;;;;;;;;;;;;;;;
2208858;4164;;;;;;;;;;;;;;;;;;;;;;;;
2208874;4055;;;;;;;;;;;;;;;;;;;;;;;;
2208908;6161;;;;;;;;;;;;;;;;;;;;;;;;
2209005;5800;;;;;;;;;;;;;;;;;;;;;;;;
2209104;5830;;;;;;;;;;;;;;;;;;;;;;;;
2209153;3435;;;;;;;;;;;;;;;;;;;;;;;;
2209203;6086;;;;;;;;;;;;;;;;;;;;;;;;
2209302;5335;;;;;;;;;;;;;;;;;;;;;;;;
2209351;4124;;;;;;;;;;;;;;;;;;;;;;;;
2209377;4650;;;;;;;;;;;;;;;;;;;;;;;;
2209401;5838;;;;;;;;;;;;;;;;;;;;;;;;
2209450;2138;;;;;;;;;;;;;;;;;;;;;;;;
2209500;3644;;;;;;;;;;;;;;;;;;;;;;;;
2209559;4358;;;;;;;;;;;;;;;;;;;;;;;;
2209609;2840;;;;;;;;;;;;;;;;;;;;;;;;
2209658;5572;;;;;;;;;;;;;;;;;;;;;;;;
2209708;5392;;;;;;;;;;;;;;;;;;;;;;;;
2209757;2947;;;;;;;;;;;;;;;;;;;;;;;;
2209807;4837;;;;;;;;;;;;;;;;;;;;;;;;
2209856;4239;;;;;;;;;;;;;;;;;;;;;;;;
2209872;5521;;;;;;;;;;;;;;;;;;;;;;;;
2209906;6113;;;;;;;;;;;;;;;;;;;;;;;;
2209955;4381;;;;;;;;;;;;;;;;;;;;;;;;
2209971;8186;;;;;;;;;;;;;;;;;;;;;;;;
2210003;21417;;;;;;;;;;;;;;;;;;;;;;;;
2210052;4841;;;;;;;;;;;;;;;;;;;;;;;;
2210102;3297;;;;;;;;;;;;;;;;;;;;;;;;
2210201;6594;;;;;;;;;;;;;;;;;;;;;;;;
2210300;6024;;;;;;;;;;;;;;;;;;;;;;;;
2210359;4409;;;;;;;;;;;;;;;;;;;;;;;;
2210375;2308;;;;;;;;;;;;;;;;;;;;;;;;
2210383;2269;;;;;;;;;;;;;;;;;;;;;;;;
2210391;2828;;;;;;;;;;;;;;;;;;;;;;;;
2210409;17550;;;;;;;;;;;;;;;;;;;;;;;;
2210508;13754;;;;;;;;;;;;;;;;;;;;;;;;
2210607;38924;;;;;;;;;;;;;;;;;;;;;;;;
2210623;3202;;;;;;;;;;;;;;;;;;;;;;;;
2210631;4446;;;;;;;;;;;;;;;;;;;;;;;;
2210656;9456;;;;;;;;;;;;;;;;;;;;;;;;
2210706;14348;;;;;;;;;;;;;;;;;;;;;;;;
2210805;13865;;;;;;;;;;;;;;;;;;;;;;;;
2210904;4140;;;;;;;;;;;;;;;;;;;;;;;;
2210938;6219;;;;;;;;;;;;;;;;;;;;;;;;
2210953;2948;;;;;;;;;;;;;;;;;;;;;;;;
2210979;2316;;;;;;;;;;;;;;;;;;;;;;;;
2211001;866129;;;;;;;;;;;;;;;;;;;;;;;;
2211100;46116;;;;;;;;;;;;;;;;;;;;;;;;
2211209;25197;;;;;;;;;;;;;;;;;;;;;;;;
2211308;22272;;;;;;;;;;;;;;;;;;;;;;;;
2211357;5053;;;;;;;;;;;;;;;;;;;;;;;;
2211407;4416;;;;;;;;;;;;;;;;;;;;;;;;
2211506;3184;;;;;;;;;;;;;;;;;;;;;;;;
2211605;2934;;;;;;;;;;;;;;;;;;;;;;;;
2211704;4058;;;;;;;;;;;;;;;;;;;;;;;;
2300101;10035;;;;;;;;;;;;;;;;;;;;;;;;
2300150;14025;;;;;;;;;;;;;;;;;;;;;;;;
2300200;65252;;;;;;;;;;;;;;;;;;;;;;;;
2300309;44938;;;;;;;;;;;;;;;;;;;;;;;;
2300408;14073;;;;;;;;;;;;;;;;;;;;;;;;
