codigo,populacao_residente,Óbitos_p/Residênc,Estado,UF,Tipo,taxa_bruta_mortalidade,NM_MUN,taxa_analfabetismo,rede_de_esgoto,tx_n_distribuicao_agua,tx_banheiro,tx_coleta_lixo
292405,13236,89,Bahia,BA,RuralAdjacente,6.724085826533696,PE DE SERRA,20.12,12.83,30.09,90.94,70.83
292420,13953,60,Bahia,BA,RuralAdjacente,4.300150505267684,PEDRO ALEXANDRE,31.90000000000001,7.4,60.04,64.87,45.22
292430,20076,160,Bahia,BA,RuralRemoto,7.969715082685794,PIATA,16.40000000000001,1.77,9.2,98.56,61.78
292440,35344,215,Bahia,BA,RuralRemoto,6.083069262109552,PILAO ARCADO,25.08,18.97,53.12,73.46,41.1
292450,14718,111,Bahia,BA,RuralAdjacente,7.541785568691398,PINDAI,19.31999999999999,0.34,50.68,98.25,38.54
292460,19076,171,Bahia,BA,IntermediarioAdjacente,8.964143426294822,PINDOBACU,17.52,34.72,12.86,95.19,86.67
292465,10318,80,Bahia,BA,RuralAdjacente,7.753440589261484,PINTADAS,19.73999999999999,47.81,31.88,92.2,73.53
292470,9146,79,Bahia,BA,RuralAdjacente,8.63765580581675,PIRIPA,22.22,4.27,24.06,99.23,62.35
292480,17553,163,Bahia,BA,IntermediarioAdjacente,9.286161909645076,PIRITIBA,16.62,35.54,11.92,95.64,83.48
292490,8018,61,Bahia,BA,RuralAdjacente,7.6078822649039655,PLANALTINO,26.19,0.65,28.03,78.82,72.86
292500,23320,227,Bahia,BA,RuralAdjacente,9.734133790737564,PLANALTO,22.08,0.41,30.45,96.94,79.26
292510,48271,409,Bahia,BA,Urbano,8.472996208903895,POCOES,19.09,67.07,15.49,95.78,81.37
292525,17935,135,Bahia,BA,RuralAdjacente,7.527181488709227,PONTO NOVO,19.25,2.84,11.54,94.7,79.86
292540,10266,76,Bahia,BA,RuralAdjacente,7.403078121955971,POTIRAGUA,14.64,75.69,9.52,99.13,90.81
292560,15129,110,Bahia,BA,RuralAdjacente,7.270804415361227,PRESIDENTE DUTRA,13.68000000000001,1.72,3.13,97.96,91.41
292570,12613,98,Bahia,BA,RuralAdjacente,7.769761357329739,PRESIDENTE JANIO QUADROS,25.05,18.51,47.44,93.27,42.97
292580,25979,216,Bahia,BA,RuralAdjacente,8.314407790908042,QUEIMADAS,17.86,33.0,30.79,90.33,69.66
292590,25246,167,Bahia,BA,RuralAdjacente,6.614909292561198,QUIJINGUE,28.78,7.31,18.33,85.6,77.35
292593,9454,77,Bahia,BA,RuralAdjacente,8.144700655807066,QUIXABEIRA,18.03,0.44,15.32,94.52,77.04
292595,19651,157,Bahia,BA,RuralAdjacente,7.989415296931453,RAFAEL JAMBEIRO,23.83,17.34,25.62,90.17,57.24
292600,40576,353,Bahia,BA,IntermediarioAdjacente,8.699723974763407,REMANSO,20.45,53.84,32.92,85.0,65.68
292610,13647,109,Bahia,BA,RuralAdjacente,7.987103392687038,RETIROLANDIA,13.64,27.35,14.89,94.16,88.15
292620,21638,156,Bahia,BA,RuralAdjacente,7.209538774378409,RIACHAO DAS NEVES,22.03,0.61,20.79,92.4,54.9
292630,33368,251,Bahia,BA,IntermediarioAdjacente,7.522176935986574,RIACHAO DO JACUIPE,14.90000000000001,58.04,12.23,95.7,83.05
292640,30700,234,Bahia,BA,RuralAdjacente,7.622149837133551,RIACHO DE SANTANA,21.48,0.44,20.89,93.81,49.88
292650,13830,107,Bahia,BA,RuralAdjacente,7.736804049168475,RIBEIRA DO AMPARO,30.73,3.8,11.91,89.79,45.4
292660,53992,384,Bahia,BA,Urbano,7.112164765150393,RIBEIRA DO POMBAL,18.01000000000001,19.6,6.57,96.82,77.24
292665,9737,53,Bahia,BA,RuralAdjacente,5.443154975865256,RIBEIRAO DO LARGO,26.01000000000001,23.04,41.32,92.93,47.4
292670,13171,101,Bahia,BA,RuralAdjacente,7.6683623111381065,RIO DE CONTAS,18.18000000000001,25.35,16.64,99.23,67.03
292680,13143,107,Bahia,BA,RuralAdjacente,8.141215856349387,RIO DO ANTONIO,24.69,12.38,30.76,96.68,49.61
292690,10493,95,Bahia,BA,RuralRemoto,9.053654817497378,RIO DO PIRES,17.73999999999999,1.08,23.29,98.0,62.52
292710,10305,67,Bahia,BA,IntermediarioAdjacente,6.501698204754973,RODELAS,12.56,69.24,3.25,98.16,95.03
292720,28273,284,Bahia,BA,IntermediarioAdjacente,10.044919180843914,RUY BARBOSA,18.02,62.54,16.92,90.06,84.16
292750,20935,174,Bahia,BA,RuralAdjacente,8.31144017196083,SANTA BARBARA,18.06,9.02,25.07,90.51,68.6
292760,14957,115,Bahia,BA,RuralAdjacente,7.688707628535134,SANTA BRIGIDA,28.31999999999999,31.43,46.66,91.75,49.03
292790,10284,124,Bahia,BA,IntermediarioAdjacente,12.05756514974718,SANTA INES,21.04000000000001,77.03,9.78,97.0,95.95
292800,37817,247,Bahia,BA,IntermediarioAdjacente,6.531454107940873,SANTALUZ,17.06999999999999,52.94,25.49,91.3,80.62
292810,38586,295,Bahia,BA,Urbano,7.6452599388379205,SANTA MARIA DA VITORIA,18.34999999999999,18.84,8.24,95.77,70.09
292820,24746,205,Bahia,BA,RuralAdjacente,8.284167138123333,SANTANA,16.73999999999999,4.32,15.67,96.78,57.41
292830,8710,74,Bahia,BA,RuralAdjacente,8.495981630309988,SANTANOPOLIS,18.43000000000001,0.92,32.87,88.06,66.7
292840,27383,189,Bahia,BA,IntermediarioAdjacente,6.902092539166636,SANTA RITA DE CASSIA,16.06999999999999,12.04,32.42,90.85,65.75
292850,10428,90,Bahia,BA,RuralAdjacente,8.63060989643268,SANTA TERESINHA,20.94,8.97,11.01,96.31,65.56
292880,52243,381,Bahia,BA,IntermediarioAdjacente,7.292843060314301,SANTO ESTEVAO,15.13,17.72,9.33,97.75,69.63
292890,32816,191,Bahia,BA,RuralAdjacente,5.820331545587519,SAO DESIDERIO,17.88,0.99,11.01,94.47,65.14
292895,8422,86,Bahia,BA,RuralAdjacente,10.211351222987414,SAO DOMINGOS,17.23999999999999,72.42,6.96,97.32,88.59
292905,15189,107,Bahia,BA,Urbano,7.044571729541115,SAO FELIX DO CORIBE,14.28,1.44,11.72,97.86,76.1
292925,18595,113,Bahia,BA,RuralAdjacente,6.07690239311643,SAO GABRIEL,15.03,1.62,6.46,95.91,83.55
292930,39500,224,Bahia,BA,IntermediarioAdjacente,5.670886075949367,SAO GONCALO DOS CAMPOS,9.969999999999999,12.74,15.17,98.96,85.24
292937,10176,85,Bahia,BA,RuralAdjacente,8.352987421383647,SAO JOSE DO JACUIPE,21.68000000000001,35.17,13.65,92.64,81.18
292970,16003,116,Bahia,BA,RuralAdjacente,7.248640879835031,SATIRO DIAS,21.26000000000001,24.27,4.55,94.25,60.72
292980,10477,87,Bahia,BA,RuralAdjacente,8.303903789252649,SAUDE,18.48999999999999,28.18,22.11,95.96,73.89
292990,46136,311,Bahia,BA,RuralAdjacente,6.740939830067626,SEABRA,10.83,2.32,8.68,96.39,74.75
293000,9355,63,Bahia,BA,RuralAdjacente,6.734366648850882,SEBASTIAO LARANJEIRAS,21.59999999999999,2.36,7.51,98.21,58.88
293010,74498,703,Bahia,BA,Urbano,9.436494939461461,SENHOR DO BONFIM,12.55,60.88,3.69,97.92,91.33
293015,34219,238,Bahia,BA,RuralAdjacente,6.955200327303545,SERRA DO RAMALHO,17.81,3.19,6.82,96.75,38.33
293020,38145,211,Bahia,BA,RuralAdjacente,5.5315244461921615,SENTO SE,18.06999999999999,36.45,13.05,93.98,74.87
293030,17058,106,Bahia,BA,RuralAdjacente,6.214093094149373,SERRA DOURADA,19.42,0.95,25.55,97.3,49.19
293040,17982,142,Bahia,BA,RuralAdjacente,7.896785674563452,SERRA PRETA,20.22,19.26,40.4,90.89,69.52
293050,80409,626,Bahia,BA,Urbano,7.785198174333718,SERRINHA,12.62,56.06,4.66,97.27,80.64
293060,13329,120,Bahia,BA,RuralAdjacente,9.002925950934054,SERROLANDIA,20.56999999999999,4.21,4.48,96.62,86.75
293075,13403,69,Bahia,BA,RuralAdjacente,5.148101171379542,SITIO DO MATO,16.13,30.98,12.48,96.13,55.17
293076,14764,76,Bahia,BA,RuralAdjacente,5.147656461663505,SITIO DO QUINTO,28.19,32.01,12.54,96.27,75.28
293077,25470,193,Bahia,BA,Urbano,7.577542206517471,SOBRADINHO,13.16,83.05,6.22,98.12,90.34
293080,17048,125,Bahia,BA,RuralAdjacente,7.332238385734398,SOUTO SOARES,14.15000000000001,0.54,12.92,94.85,58.34
293090,11974,81,Bahia,BA,RuralAdjacente,6.764656756305328,TABOCAS DO BREJO VELHO,21.88,0.18,9.82,93.82,39.47
293100,20994,168,Bahia,BA,RuralAdjacente,8.00228636753358,TANHACU,21.17,18.99,46.44,97.02,49.12
293105,17146,106,Bahia,BA,RuralAdjacente,6.182199930012831,TANQUE NOVO,18.84,2.91,27.11,96.15,55.51
293110,7711,83,Bahia,BA,RuralAdjacente,10.763843859421605,TANQUINHO,13.5,48.59,15.88,94.68,83.04
293130,15812,94,Bahia,BA,IntermediarioAdjacente,5.944852011130787,TAPIRAMUTA,17.53,1.35,15.26,96.55,81.49
293150,21174,156,Bahia,BA,RuralAdjacente,7.367526211391329,TEOFILANDIA,18.88,20.02,15.64,90.53,78.12
293180,16286,145,Bahia,BA,RuralAdjacente,8.90335257276188,TREMEDAL,26.86,9.66,55.42,92.37,34.97
293190,48706,346,Bahia,BA,RuralAdjacente,7.103847575247403,TUCANO,23.04000000000001,48.45,21.07,96.22,79.92
293200,24656,215,Bahia,BA,RuralAdjacente,8.719987021414665,UAUA,19.95,11.82,40.91,91.3,59.6
293210,18615,156,Bahia,BA,RuralAdjacente,8.38033843674456,UBAIRA,23.58,41.03,40.37,97.81,63.55
293240,13428,132,Bahia,BA,RuralAdjacente,9.830205540661305,UIBAI,11.89,1.11,2.85,98.26,97.23
293245,13639,79,Bahia,BA,RuralAdjacente,5.7922135053889585,UMBURANAS,20.77,5.28,20.04,94.54,70.39
293260,15342,123,Bahia,BA,RuralAdjacente,8.017207665232693,URANDI,17.27,10.32,15.37,98.38,59.84
293280,16271,147,Bahia,BA,IntermediarioAdjacente,9.034478520066376,UTINGA,16.66,1.35,11.83,95.98,85.0
293300,24356,198,Bahia,BA,IntermediarioAdjacente,8.129413696830351,VALENTE,14.91,46.65,8.59,98.41,93.15
293305,13796,107,Bahia,BA,RuralAdjacente,7.755871267033923,VARZEA DA ROCA,23.20999999999999,16.84,19.6,94.41,77.48
293310,8095,75,Bahia,BA,RuralAdjacente,9.264978381717109,VARZEA DO POCO,18.23999999999999,29.81,16.24,98.23,84.57
293315,13375,125,Bahia,BA,RuralAdjacente,9.345794392523365,VARZEA NOVA,19.61,59.38,15.23,95.82,79.59
293330,370788,2600,Bahia,BA,Urbano,7.012093163748557,VITORIA DA CONQUISTA,9.099999999999994,79.02,7.47,98.77,93.2
293340,9497,71,Bahia,BA,RuralAdjacente,7.47604506686322,WAGNER,15.53,0.67,11.65,96.95,77.71
293345,12967,67,Bahia,BA,RuralAdjacente,5.166962288887175,WANDERLEY,17.25,3.03,26.98,96.0,58.6
293360,44744,381,Bahia,BA,Urbano,8.515108170927945,XIQUE-XIQUE,16.81,16.77,11.09,94.62,74.01
310050,8935,71,Minas Gerais,MG,RuralAdjacente,7.946278679350867,ACUCENA,14.81,44.93,44.11,99.33,58.75
310060,12580,91,Minas Gerais,MG,RuralAdjacente,7.233704292527822,AGUA BOA,22.40000000000001,35.12,44.44,96.4,55.03
310090,18441,175,Minas Gerais,MG,IntermediarioAdjacente,9.489723984599534,AGUAS FORMOSAS,16.68000000000001,74.68,17.29,98.59,78.58
310100,14034,81,Minas Gerais,MG,RuralAdjacente,5.771697306541257,AGUAS VERMELHAS,18.56999999999999,39.55,11.09,98.09,81.55
310110,25258,255,Minas Gerais,MG,IntermediarioAdjacente,10.095811228125742,AIMORES,9.959999999999994,78.8,16.31,99.87,82.56
310170,40342,334,Minas Gerais,MG,Urbano,8.279212731148679,ALMENARA,16.39,81.61,13.26,97.71,83.75
310180,6901,75,Minas Gerais,MG,RuralAdjacente,10.8679901463556,ALPERCATA,13.08,75.86,21.89,99.85,83.85
310220,3972,40,Minas Gerais,MG,RuralAdjacente,10.070493454179255,ALVARENGA,15.77,43.0,34.24,99.74,79.31
310270,9109,68,Minas Gerais,MG,RuralAdjacente,7.46514436271819,CACHOEIRA DE PAJEU,17.27,48.26,31.32,98.53,68.68
310340,34279,301,Minas Gerais,MG,IntermediarioAdjacente,8.780886256891975,ARACUAI,12.18000000000001,52.45,19.67,96.55,75.95
310450,17270,119,Minas Gerais,MG,RuralAdjacente,6.890561667631731,ARINOS,10.48999999999999,45.77,24.88,98.41,70.48
310470,13728,103,Minas Gerais,MG,RuralAdjacente,7.502913752913753,ATALEIA,19.98999999999999,49.66,37.09,97.96,60.45
310520,4739,53,Minas Gerais,MG,RuralAdjacente,11.183794049377505,BANDEIRA,21.41,62.83,34.78,97.66,64.77
310650,9823,78,Minas Gerais,MG,RuralRemoto,7.940547694187112,BERILO,16.47,39.0,25.13,96.53,53.43
310660,4449,54,Minas Gerais,MG,RuralAdjacente,12.137559002022925,BERTOPOLIS,22.56999999999999,62.84,25.42,91.79,65.91
310665,4201,37,Minas Gerais,MG,RuralAdjacente,8.807426803142109,BERIZAL,17.42,17.6,13.36,98.71,82.69
310730,48026,378,Minas Gerais,MG,Urbano,7.8707366842960065,BOCAIUVA,8.060000000000002,78.9,7.29,99.47,85.4
310820,5527,53,Minas Gerais,MG,RuralAdjacente,9.589288945178216,BONFINOPOLIS DE MINAS,9.260000000000005,66.62,19.2,99.24,76.6
310825,10201,58,Minas Gerais,MG,RuralRemoto,5.685717086560141,BONITO DE MINAS,17.47,0.33,21.7,81.98,37.55
310850,5788,44,Minas Gerais,MG,RuralAdjacente,7.601935038009675,BOTUMIRIM,13.33,26.22,24.5,93.53,57.96
310860,32018,287,Minas Gerais,MG,IntermediarioAdjacente,8.963707914298208,BRASILIA DE MINAS,11.01000000000001,52.77,20.15,97.29,68.25
310880,4436,45,Minas Gerais,MG,RuralAdjacente,10.144274120829575,BRAUNAS,10.81,36.53,47.44,99.69,49.31
310940,23903,187,Minas Gerais,MG,Urbano,7.823285780027611,BURITIZEIRO,11.26000000000001,3.96,7.49,99.38,89.38
311080,2918,20,Minas Gerais,MG,RuralAdjacente,6.854009595613434,CAMPANARIO,16.54000000000001,74.59,14.36,99.91,85.36
311115,3711,42,Minas Gerais,MG,RuralAdjacente,11.31770412287793,CAMPO AZUL,15.98,0.08,22.49,95.53,58.31
311205,3973,38,Minas Gerais,MG,RuralAdjacente,9.564560785300781,CANTAGALO,12.20999999999999,48.52,39.37,98.77,67.27
311265,4582,51,Minas Gerais,MG,RuralAdjacente,11.13051069402008,CAPITAO ANDRADE,14.51000000000001,76.66,12.06,99.89,81.18
311270,14103,102,Minas Gerais,MG,RuralAdjacente,7.23250372261221,CAPITAO ENEAS,13.06999999999999,53.03,14.54,99.08,82.62
311300,19542,215,Minas Gerais,MG,RuralAdjacente,11.001944529730837,CARAI,19.45,40.79,44.87,95.62,55.1
311370,18607,183,Minas Gerais,MG,IntermediarioAdjacente,9.835008330198312,CARLOS CHAGAS,16.3,70.21,27.21,99.65,73.78
311380,2604,18,Minas Gerais,MG,RuralAdjacente,6.912442396313365,CARMESIA,10.94,47.14,21.98,97.8,80.0
311545,7028,59,Minas Gerais,MG,RuralAdjacente,8.394991462720547,CATUJI,18.66,39.37,42.43,96.14,56.81
311547,4739,48,Minas Gerais,MG,RuralAdjacente,10.128719139058873,CATUTI,22.03,28.68,34.29,98.83,66.0
311570,6170,81,Minas Gerais,MG,RuralAdjacente,13.128038897893031,CENTRAL DE MINAS,15.77,77.18,13.52,99.84,86.48
311610,10333,65,Minas Gerais,MG,RuralAdjacente,6.290525500822607,CHAPADA DO NORTE,22.86,23.91,32.25,95.31,46.57
311615,12353,60,Minas Gerais,MG,RuralAdjacente,4.857119728001296,CHAPADA GAUCHA,12.18000000000001,0.52,28.05,95.88,67.62
311700,6654,54,Minas Gerais,MG,RuralRemoto,8.115419296663662,COMERCINHO,21.22,39.31,31.23,96.1,52.19
311783,7237,54,Minas Gerais,MG,RuralRemoto,7.461655382064391,CONEGO MARINHO,16.05,0.17,11.97,93.97,58.62
311840,20817,212,Minas Gerais,MG,IntermediarioAdjacente,10.18398424364702,CONSELHEIRO PENA,10.7,78.93,15.93,99.95,81.98
311880,25365,188,Minas Gerais,MG,RuralAdjacente,7.411787896708063,CORACAO DE JESUS,13.0,29.31,16.13,96.14,47.35
311920,10878,88,Minas Gerais,MG,RuralAdjacente,8.089722375436661,COROACI,9.5,50.91,31.81,99.21,57.97
311950,8197,71,Minas Gerais,MG,RuralRemoto,8.661705502012932,CORONEL MURTA,15.40000000000001,48.61,20.85,96.95,77.03
312015,5265,36,Minas Gerais,MG,RuralAdjacente,6.837606837606837,CRISOLITA,23.52,48.31,33.97,97.35,66.03
312030,5120,29,Minas Gerais,MG,RuralAdjacente,5.6640625,CRISTALIA,12.8,36.95,37.59,97.68,59.74
312083,3981,38,Minas Gerais,MG,RuralAdjacente,9.545340366742025,CUPARAQUE,14.29000000000001,86.13,12.69,99.88,88.87
312087,7404,63,Minas Gerais,MG,RuralAdjacente,8.508914100486223,CURRAL DE DENTRO,17.34,51.99,16.76,98.61,85.91
312210,4174,47,Minas Gerais,MG,RuralAdjacente,11.260182079540009,DIVINO DAS LARANJEIRAS,14.25,78.01,17.01,99.33,84.99
312220,6514,44,Minas Gerais,MG,RuralAdjacente,6.754682222904513,DIVINOLANDIA DE MINAS,10.8,69.46,15.49,99.7,89.93
312235,6318,50,Minas Gerais,MG,IntermediarioAdjacente,7.913896802785692,DIVISA ALEGRE,16.53,21.31,1.52,99.45,97.28
312245,10208,67,Minas Gerais,MG,RuralAdjacente,6.563479623824452,DIVISOPOLIS,18.93000000000001,46.17,20.53,99.21,81.15
312247,3696,18,Minas Gerais,MG,RuralAdjacente,4.87012987012987,DOM BOSCO,8.510000000000005,32.08,24.04,99.86,74.32
312310,5026,41,Minas Gerais,MG,RuralAdjacente,8.15758058097891,DORES DE GUANHAES,14.31999999999999,26.43,29.13,99.43,65.94
312370,13615,81,Minas Gerais,MG,RuralAdjacente,5.9493206022769005,ENGENHEIRO CALDAS,12.09999999999999,70.96,26.73,99.98,81.05
312430,30425,243,Minas Gerais,MG,IntermediarioAdjacente,7.986852917009039,ESPINOSA,17.56999999999999,13.11,14.35,98.07,64.19
312560,6484,65,Minas Gerais,MG,IntermediarioRemoto,10.024676125848242,FELISBURGO,18.7,76.13,18.94,99.27,81.88
312580,2789,35,Minas Gerais,MG,RuralAdjacente,12.54930082466834,FERNANDES TOURINHO,16.87,68.86,31.86,99.91,89.38
312620,7946,47,Minas Gerais,MG,RuralAdjacente,5.914925748804429,FORMOSO,14.31999999999999,2.12,27.37,98.61,68.83
312650,7359,79,Minas Gerais,MG,RuralRemoto,10.73515423291208,FRANCISCO BADARO,17.13,10.84,25.95,95.87,51.52
312670,23467,207,Minas Gerais,MG,IntermediarioAdjacente,8.820897430434227,FRANCISCO SA,15.44,51.89,24.85,97.91,66.42
312675,5034,40,Minas Gerais,MG,RuralAdjacente,7.945967421533572,FRANCISCOPOLIS,21.09999999999999,48.43,31.25,96.74,49.53
312680,5638,49,Minas Gerais,MG,RuralAdjacente,8.691025186236253,FREI GASPAR,19.56,56.74,39.28,97.31,61.46
312690,8222,121,Minas Gerais,MG,IntermediarioAdjacente,14.71661396253953,FREI INOCENCIO,12.73,71.14,18.27,99.54,79.18
312705,4344,34,Minas Gerais,MG,RuralAdjacente,7.8268876611418055,FRONTEIRA DOS VALES,21.02,48.58,34.3,98.09,71.82
312707,4644,52,Minas Gerais,MG,RuralAdjacente,11.19724375538329,FRUTA DE LEITE,27.28,0.25,18.41,94.05,60.82
312730,6220,73,Minas Gerais,MG,RuralAdjacente,11.736334405144694,GALILEIA,12.76000000000001,77.31,18.66,99.78,78.18
312733,4789,35,Minas Gerais,MG,RuralRemoto,7.308415117978701,GAMELEIRAS,20.06,0.4,12.42,96.11,56.73
312735,2928,22,Minas Gerais,MG,RuralAdjacente,7.513661202185792,GLAUCILANDIA,9.870000000000005,42.09,7.31,99.72,59.39
312737,2829,30,Minas Gerais,MG,RuralAdjacente,10.604453870625663,GOIABEIRA,15.73999999999999,78.62,14.55,99.56,82.56
312750,5229,50,Minas Gerais,MG,RuralAdjacente,9.562057754828839,GONZAGA,14.81,55.82,22.31,100.0,68.45
312770,257114,2362,Minas Gerais,MG,Urbano,9.186586494706628,GOVERNADOR VALADARES,5.049999999999997,94.19,3.35,99.83,97.49
312780,13891,93,Minas Gerais,MG,RuralAdjacente,6.694982362680872,GRAO MOGOL,16.09,25.45,37.44,95.17,56.3
312800,32233,224,Minas Gerais,MG,IntermediarioAdjacente,6.949399683554121,GUANHAES,7.879999999999995,76.23,12.79,99.53,88.24
312825,5050,33,Minas Gerais,MG,RuralAdjacente,6.534653465346534,GUARACIAMA,12.23,0.11,10.45,99.03,64.73
312960,6282,54,Minas Gerais,MG,RuralAdjacente,8.595988538681949,IBIAI,12.11,44.67,12.74,98.28,85.0
312965,5078,52,Minas Gerais,MG,RuralAdjacente,10.240252067743205,IBIRACATU,20.75,0.68,12.57,97.91,67.02
313005,10673,71,Minas Gerais,MG,RuralAdjacente,6.6523001967581745,ICARAI DE MINAS,12.43000000000001,21.06,15.45,95.67,54.58
313065,6343,66,Minas Gerais,MG,RuralRemoto,10.405171054705976,INDAIABIRA,25.79000000000001,19.56,37.21,92.91,51.71
313090,22683,224,Minas Gerais,MG,RuralAdjacente,9.875236961601198,INHAPIM,10.08,35.43,43.91,99.94,74.19
313180,10362,68,Minas Gerais,MG,RuralAdjacente,6.562439683458792,ITABIRINHA,12.29000000000001,75.5,17.06,99.74,84.98
313200,4250,25,Minas Gerais,MG,RuralAdjacente,5.88235294117647,ITACAMBIRA,11.48,7.34,48.25,97.19,40.7
313210,17199,144,Minas Gerais,MG,Urbano,8.37257980115123,ITACARAMBI,14.92,45.93,9.82,96.33,80.6
313230,10459,94,Minas Gerais,MG,RuralAdjacente,8.98747490199828,ITAIPE,20.23999999999999,43.01,38.86,97.23,54.16
313270,21032,220,Minas Gerais,MG,IntermediarioAdjacente,10.460251046025103,ITAMBACURI,16.2,32.68,21.89,97.91,73.36
313320,11126,103,Minas Gerais,MG,RuralAdjacente,9.257594822937264,ITANHOMI,11.88,74.22,13.21,100.0,84.25
313330,19139,170,Minas Gerais,MG,IntermediarioAdjacente,8.882386749568942,ITAOBIM,15.73999999999999,46.31,10.44,97.72,82.18
313400,13740,110,Minas Gerais,MG,RuralAdjacente,8.005822416302767,ITINGA,16.18000000000001,50.86,30.31,93.57,65.14
313410,6053,47,Minas Gerais,MG,RuralAdjacente,7.764744754667107,ITUETA,11.94,58.03,38.88,99.73,64.12
313470,11019,106,Minas Gerais,MG,RuralAdjacente,9.619747708503493,JACINTO,18.59999999999999,58.58,13.91,97.73,75.12
313505,37658,224,Minas Gerais,MG,RuralAdjacente,5.948271283658187,JAIBA,12.43000000000001,26.91,7.75,99.32,74.97
313507,4291,48,Minas Gerais,MG,RuralAdjacente,11.18620368212538,JAMPRUCA,17.34999999999999,46.09,39.29,97.71,55.37
313510,70681,533,Minas Gerais,MG,Urbano,7.5409233032922565,JANAUBA,9.349999999999994,29.97,4.63,99.29,90.34
313520,65131,509,Minas Gerais,MG,Urbano,7.815018961784711,JANUARIA,11.61,23.3,14.99,95.63,60.71
313535,8125,69,Minas Gerais,MG,RuralAdjacente,8.492307692307692,JAPONVAR,17.27,1.01,12.9,97.69,62.59
313545,6100,36,Minas Gerais,MG,RuralAdjacente,5.901639344262295,JENIPAPO DE MINAS,18.33,44.02,17.78,97.65,57.04
313560,6484,66,Minas Gerais,MG,RuralAdjacente,10.178901912399754,JEQUITAI,13.95999999999999,1.62,18.3,97.89,78.66
313580,23994,219,Minas Gerais,MG,IntermediarioRemoto,9.127281820455115,JEQUITINHONHA,17.41,59.04,18.4,95.96,78.34
313600,13875,122,Minas Gerais,MG,RuralAdjacente,8.792792792792792,JOAIMA,21.09999999999999,58.17,26.49,96.67,71.37
313650,10298,91,Minas Gerais,MG,RuralAdjacente,8.836667314041561,JORDANIA,16.0,70.94,19.9,98.01,79.21
313652,3969,26,Minas Gerais,MG,RuralRemoto,6.55076845553036,JOSE GONCALVES DE MINAS,13.11,44.94,36.56,99.78,60.69
313655,4267,46,Minas Gerais,MG,RuralAdjacente,10.780407780642136,JOSE RAYDAN,14.56999999999999,54.95,36.93,98.98,66.18
313657,3628,25,Minas Gerais,MG,RuralRemoto,6.890848952590959,JOSENOPOLIS,18.31,51.3,22.73,95.45,68.02
313680,3768,31,Minas Gerais,MG,RuralAdjacente,8.227176220806793,JURAMENTO,12.03,51.45,21.53,98.77,79.77
313695,5787,43,Minas Gerais,MG,RuralRemoto,7.430447554864351,JUVENILIA,15.42,14.54,13.94,96.79,76.91
313700,14378,112,Minas Gerais,MG,RuralAdjacente,7.789678675754625,LADAINHA,21.92,30.17,40.42,90.57,41.39
313730,3311,42,Minas Gerais,MG,RuralAdjacente,12.684989429175475,LAGOA DOS PATOS,12.37,66.75,21.97,98.42,78.94
313810,7123,53,Minas Gerais,MG,RuralAdjacente,7.440685104590762,LASSANCE,10.52,4.23,26.6,99.14,78.91
313835,4341,25,Minas Gerais,MG,RuralAdjacente,5.759041695461875,LEME DO PRADO,12.90000000000001,68.61,13.5,99.34,83.94
313865,8787,72,Minas Gerais,MG,RuralAdjacente,8.193922840559917,LONTRA,16.08,38.08,3.1,98.35,77.68
313868,6208,53,Minas Gerais,MG,RuralAdjacente,8.537371134020617,LUISLANDIA,12.53,0.35,15.55,95.56,50.48
313890,6484,66,Minas Gerais,MG,IntermediarioAdjacente,10.178901912399754,MACHACALIS,15.56999999999999,74.86,0.29,99.55,79.79
313920,17506,201,Minas Gerais,MG,IntermediarioAdjacente,11.481777676225295,MALACACHETA,17.62,67.0,26.57,96.47,69.96
313925,5994,50,Minas Gerais,MG,RuralAdjacente,8.341675008341674,MAMONAS,22.26000000000001,8.84,33.72,99.49,56.46
313930,18877,140,Minas Gerais,MG,IntermediarioRemoto,7.416432695873285,MANGA,16.16,26.4,12.38,96.58,72.67
313960,26528,215,Minas Gerais,MG,IntermediarioAdjacente,8.104644149577805,MANTENA,11.52,80.86,13.98,99.87,85.73
314010,4223,46,Minas Gerais,MG,RuralAdjacente,10.892730286526165,MARILAC,13.05,81.34,11.69,99.94,83.07
314055,9107,65,Minas Gerais,MG,IntermediarioAdjacente,7.137366860656638,MATA VERDE,18.90000000000001,77.18,19.66,99.59,83.77
314085,8893,44,Minas Gerais,MG,RuralAdjacente,4.947711683346452,MATIAS CARDOSO,19.45,8.01,21.28,95.01,61.66
314100,12033,103,Minas Gerais,MG,RuralAdjacente,8.559793900108037,MATO VERDE,17.20999999999999,19.29,20.91,99.31,76.41
314140,20146,193,Minas Gerais,MG,IntermediarioAdjacente,9.580065521691651,MEDINA,15.40000000000001,71.73,19.49,97.54,75.51
314150,5605,53,Minas Gerais,MG,RuralAdjacente,9.455842997323819,MENDES PIMENTEL,16.79000000000001,53.57,39.64,99.78,64.82
314180,24398,155,Minas Gerais,MG,RuralAdjacente,6.352979752438724,MINAS NOVAS,18.77,29.98,19.99,96.7,56.21
314200,13643,123,Minas Gerais,MG,RuralAdjacente,9.015612401964377,MIRABELA,12.51000000000001,47.74,11.81,98.22,79.53
314225,3984,41,Minas Gerais,MG,RuralRemoto,10.291164658634537,MIRAVANIA,20.41,0.15,24.74,96.38,49.78
