codigo,populacao_residente,Óbitos_p/Residênc,Estado,UF,Tipo,taxa_bruta_mortalidade,taxa_analfabetismo,rede_de_esgoto,tx_n_distribuicao_agua,tx_banheiro,tx_coleta_lixo,Municipio,tx_rede_agua
293110,7711,83,Bahia,BA,RuralAdjacente,10.763843859421605,13.5,48.59,15.88,94.68,83.04,Tanquinho,82.16
293130,15812,94,Bahia,BA,IntermediarioAdjacente,5.944852011130787,17.53,1.35,15.26,96.55,81.49,Tapiramutá,80.06
293150,21174,156,Bahia,BA,RuralAdjacente,7.367526211391329,18.88,20.02,15.64,90.53,78.12,Teofilândia,82.17
293180,16286,145,Bahia,BA,RuralAdjacente,8.90335257276188,26.86,9.66,55.42,92.37,34.97,Tremedal,38.37
293190,48706,346,Bahia,BA,RuralAdjacente,7.103847575247403,23.04000000000001,48.45,21.07,96.22,79.92,Tucano,73.31
293200,24656,215,Bahia,BA,RuralAdjacente,8.719987021414665,19.95,11.82,40.91,91.3,59.6,Uauá,54.44
293210,18615,156,Bahia,BA,RuralAdjacente,8.38033843674456,23.58,41.03,40.37,97.81,63.55,Ubaíra,54.31
293240,13428,132,Bahia,BA,RuralAdjacente,9.830205540661305,11.89,1.11,2.85,98.26,97.23,Uibaí,96.9
293245,13639,79,Bahia,BA,RuralAdjacente,5.7922135053889585,20.77,5.28,20.04,94.54,70.39,Umburanas,74.4
293260,15342,123,Bahia,BA,RuralAdjacente,8.017207665232693,17.27,10.32,15.37,98.38,59.84,Urandi,71.3
293280,16271,147,Bahia,BA,IntermediarioAdjacente,9.034478520066376,16.66,1.35,11.83,95.98,85.0,Utinga,82.97
293300,24356,198,Bahia,BA,IntermediarioAdjacente,8.129413696830351,14.91,46.65,8.59,98.41,93.15,Valente,90.71
293305,13796,107,Bahia,BA,RuralAdjacente,7.755871267033923,23.20999999999999,16.84,19.6,94.41,77.48,Várzea da Roça,75.45
293310,8095,75,Bahia,BA,RuralAdjacente,9.264978381717109,18.23999999999999,29.81,16.24,98.23,84.57,Várzea do Poço,81.8
293315,13375,125,Bahia,BA,RuralAdjacente,9.345794392523365,19.61,59.38,15.23,95.82,79.59,Várzea Nova,79.98
293330,370788,2600,Bahia,BA,Urbano,7.012093163748557,9.099999999999994,79.02,7.47,98.77,93.2,Vitória da Conquista,90.52
293340,9497,71,Bahia,BA,RuralAdjacente,7.47604506686322,15.53,0.67,11.65,96.95,77.71,Wagner,85.49
293345,12967,67,Bahia,BA,RuralAdjacente,5.166962288887175,17.25,3.03,26.98,96.0,58.6,Wanderley,64.71
293360,44744,381,Bahia,BA,Urbano,8.515108170927945,16.81,16.77,11.09,94.62,74.01,Xique-Xique,81.09
310050,8935,71,Minas Gerais,MG,RuralAdjacente,7.946278679350867,14.81,44.93,44.11,99.33,58.75,Açucena,43.32
310060,12580,91,Minas Gerais,MG,RuralAdjacente,7.233704292527822,22.40000000000001,35.12,44.44,96.4,55.03,Água Boa,53.91
310090,18441,175,Minas Gerais,MG,IntermediarioAdjacente,9.489723984599534,16.68000000000001,74.68,17.29,98.59,78.58,Águas Formosas,77.32
310100,14034,81,Minas Gerais,MG,RuralAdjacente,5.771697306541257,18.56999999999999,39.55,11.09,98.09,81.55,Águas Vermelhas,88.15
310110,25258,255,Minas Gerais,MG,IntermediarioAdjacente,10.095811228125742,9.959999999999994,78.8,16.31,99.87,82.56,Aimorés,82.79
310170,40342,334,Minas Gerais,MG,Urbano,8.279212731148679,16.39,81.61,13.26,97.71,83.75,Almenara,85.14
310180,6901,75,Minas Gerais,MG,RuralAdjacente,10.8679901463556,13.08,75.86,21.89,99.85,83.85,Alpercata,74.23
310220,3972,40,Minas Gerais,MG,RuralAdjacente,10.070493454179255,15.77,43.0,34.24,99.74,79.31,Alvarenga,50.0
310270,9109,68,Minas Gerais,MG,RuralAdjacente,7.46514436271819,17.27,48.26,31.32,98.53,68.68,Cachoeira de Pajeú,66.26
310340,34279,301,Minas Gerais,MG,IntermediarioAdjacente,8.780886256891975,12.18000000000001,52.45,19.67,96.55,75.95,Araçuaí,78.52
310450,17270,119,Minas Gerais,MG,RuralAdjacente,6.890561667631731,10.48999999999999,45.77,24.88,98.41,70.48,Arinos,69.28
310470,13728,103,Minas Gerais,MG,RuralAdjacente,7.502913752913753,19.98999999999999,49.66,37.09,97.96,60.45,Ataléia,59.2
310520,4739,53,Minas Gerais,MG,RuralAdjacente,11.183794049377505,21.41,62.83,34.78,97.66,64.77,Bandeira,64.77
310650,9823,78,Minas Gerais,MG,RuralRemoto,7.940547694187112,16.47,39.0,25.13,96.53,53.43,Berilo,53.46
310660,4449,54,Minas Gerais,MG,RuralAdjacente,12.137559002022925,22.56999999999999,62.84,25.42,91.79,65.91,Bertópolis,74.32
310665,4201,37,Minas Gerais,MG,RuralAdjacente,8.807426803142109,17.42,17.6,13.36,98.71,82.69,Berizal,83.41
310730,48026,378,Minas Gerais,MG,Urbano,7.8707366842960065,8.060000000000002,78.9,7.29,99.47,85.4,Bocaiúva,83.42
310820,5527,53,Minas Gerais,MG,RuralAdjacente,9.589288945178216,9.260000000000005,66.62,19.2,99.24,76.6,Bonfinópolis de Minas,71.06
310825,10201,58,Minas Gerais,MG,RuralRemoto,5.685717086560141,17.47,0.33,21.7,81.98,37.55,Bonito de Minas,51.23
310850,5788,44,Minas Gerais,MG,RuralAdjacente,7.601935038009675,13.33,26.22,24.5,93.53,57.96,Botumirim,62.56
310860,32018,287,Minas Gerais,MG,IntermediarioAdjacente,8.963707914298208,11.01000000000001,52.77,20.15,97.29,68.25,Brasília de Minas,59.3
310880,4436,45,Minas Gerais,MG,RuralAdjacente,10.144274120829575,10.81,36.53,47.44,99.69,49.31,Braúnas,42.33
310940,23903,187,Minas Gerais,MG,Urbano,7.823285780027611,11.26000000000001,3.96,7.49,99.38,89.38,Buritizeiro,89.65
311080,2918,20,Minas Gerais,MG,RuralAdjacente,6.854009595613434,16.54000000000001,74.59,14.36,99.91,85.36,Campanário,84.9
311115,3711,42,Minas Gerais,MG,RuralAdjacente,11.31770412287793,15.98,0.08,22.49,95.53,58.31,Campo Azul,45.22
311205,3973,38,Minas Gerais,MG,RuralAdjacente,9.564560785300781,12.20999999999999,48.52,39.37,98.77,67.27,Cantagalo,55.08
311265,4582,51,Minas Gerais,MG,RuralAdjacente,11.13051069402008,14.51000000000001,76.66,12.06,99.89,81.18,Capitão Andrade,76.88
311270,14103,102,Minas Gerais,MG,RuralAdjacente,7.23250372261221,13.06999999999999,53.03,14.54,99.08,82.62,Capitão Enéas,73.08
311300,19542,215,Minas Gerais,MG,RuralAdjacente,11.001944529730837,19.45,40.79,44.87,95.62,55.1,Caraí,49.22
311370,18607,183,Minas Gerais,MG,IntermediarioAdjacente,9.835008330198312,16.3,70.21,27.21,99.65,73.78,Carlos Chagas,72.53
311380,2604,18,Minas Gerais,MG,RuralAdjacente,6.912442396313365,10.94,47.14,21.98,97.8,80.0,Carmésia,74.51
311545,7028,59,Minas Gerais,MG,RuralAdjacente,8.394991462720547,18.66,39.37,42.43,96.14,56.81,Catuji,40.42
311547,4739,48,Minas Gerais,MG,RuralAdjacente,10.128719139058873,22.03,28.68,34.29,98.83,66.0,Catuti,49.71
311570,6170,81,Minas Gerais,MG,RuralAdjacente,13.128038897893031,15.77,77.18,13.52,99.84,86.48,Central de Minas,85.68
311610,10333,65,Minas Gerais,MG,RuralAdjacente,6.290525500822607,22.86,23.91,32.25,95.31,46.57,Chapada do Norte,54.21
311615,12353,60,Minas Gerais,MG,RuralAdjacente,4.857119728001296,12.18000000000001,0.52,28.05,95.88,67.62,Chapada Gaúcha,68.32
311700,6654,54,Minas Gerais,MG,RuralRemoto,8.115419296663662,21.22,39.31,31.23,96.1,52.19,Comercinho,47.38
311783,7237,54,Minas Gerais,MG,RuralRemoto,7.461655382064391,16.05,0.17,11.97,93.97,58.62,Cônego Marinho,82.72
311840,20817,212,Minas Gerais,MG,IntermediarioAdjacente,10.18398424364702,10.7,78.93,15.93,99.95,81.98,Conselheiro Pena,82.9
311880,25365,188,Minas Gerais,MG,RuralAdjacente,7.411787896708063,13.0,29.31,16.13,96.14,47.35,Coração de Jesus,65.68
311920,10878,88,Minas Gerais,MG,RuralAdjacente,8.089722375436661,9.5,50.91,31.81,99.21,57.97,Coroaci,59.4
311950,8197,71,Minas Gerais,MG,RuralRemoto,8.661705502012932,15.40000000000001,48.61,20.85,96.95,77.03,Coronel Murta,77.83
312015,5265,36,Minas Gerais,MG,RuralAdjacente,6.837606837606837,23.52,48.31,33.97,97.35,66.03,Crisólita,64.55
312030,5120,29,Minas Gerais,MG,RuralAdjacente,5.6640625,12.8,36.95,37.59,97.68,59.74,Cristália,61.48
312083,3981,38,Minas Gerais,MG,RuralAdjacente,9.545340366742025,14.29000000000001,86.13,12.69,99.88,88.87,Cuparaque,85.82
312087,7404,63,Minas Gerais,MG,RuralAdjacente,8.508914100486223,17.34,51.99,16.76,98.61,85.91,Curral de Dentro,74.19
312210,4174,47,Minas Gerais,MG,RuralAdjacente,11.260182079540009,14.25,78.01,17.01,99.33,84.99,Divino das Laranjeiras,80.01
312220,6514,44,Minas Gerais,MG,RuralAdjacente,6.754682222904513,10.8,69.46,15.49,99.7,89.93,Divinolândia de Minas,82.13
312235,6318,50,Minas Gerais,MG,IntermediarioAdjacente,7.913896802785692,16.53,21.31,1.52,99.45,97.28,Divisa Alegre,97.24
312245,10208,67,Minas Gerais,MG,RuralAdjacente,6.563479623824452,18.93000000000001,46.17,20.53,99.21,81.15,Divisópolis,78.9
312247,3696,18,Minas Gerais,MG,RuralAdjacente,4.87012987012987,8.510000000000005,32.08,24.04,99.86,74.32,Dom Bosco,72.19
312310,5026,41,Minas Gerais,MG,RuralAdjacente,8.15758058097891,14.31999999999999,26.43,29.13,99.43,65.94,Dores de Guanhães,65.54
312370,13615,81,Minas Gerais,MG,RuralAdjacente,5.9493206022769005,12.09999999999999,70.96,26.73,99.98,81.05,Engenheiro Caldas,69.71
312430,30425,243,Minas Gerais,MG,IntermediarioAdjacente,7.986852917009039,17.56999999999999,13.11,14.35,98.07,64.19,Espinosa,83.59
312560,6484,65,Minas Gerais,MG,IntermediarioRemoto,10.024676125848242,18.7,76.13,18.94,99.27,81.88,Felisburgo,79.95
312580,2789,35,Minas Gerais,MG,RuralAdjacente,12.54930082466834,16.87,68.86,31.86,99.91,89.38,Fernandes Tourinho,63.01
312620,7946,47,Minas Gerais,MG,RuralAdjacente,5.914925748804429,14.31999999999999,2.12,27.37,98.61,68.83,Formoso,69.75
312650,7359,79,Minas Gerais,MG,RuralRemoto,10.73515423291208,17.13,10.84,25.95,95.87,51.52,Francisco Badaró,53.32
312670,23467,207,Minas Gerais,MG,IntermediarioAdjacente,8.820897430434227,15.44,51.89,24.85,97.91,66.42,Francisco Sá,69.19
312675,5034,40,Minas Gerais,MG,RuralAdjacente,7.945967421533572,21.09999999999999,48.43,31.25,96.74,49.53,Franciscópolis,48.76
312680,5638,49,Minas Gerais,MG,RuralAdjacente,8.691025186236253,19.56,56.74,39.28,97.31,61.46,Frei Gaspar,58.93
312690,8222,121,Minas Gerais,MG,IntermediarioAdjacente,14.71661396253953,12.73,71.14,18.27,99.54,79.18,Frei Inocêncio,78.78
312705,4344,34,Minas Gerais,MG,RuralAdjacente,7.8268876611418055,21.02,48.58,34.3,98.09,71.82,Fronteira dos Vales,64.91
312707,4644,52,Minas Gerais,MG,RuralAdjacente,11.19724375538329,27.28,0.25,18.41,94.05,60.82,Fruta de Leite,62.18
312730,6220,73,Minas Gerais,MG,RuralAdjacente,11.736334405144694,12.76000000000001,77.31,18.66,99.78,78.18,Galiléia,73.49
312733,4789,35,Minas Gerais,MG,RuralRemoto,7.308415117978701,20.06,0.4,12.42,96.11,56.73,Gameleiras,75.9
312735,2928,22,Minas Gerais,MG,RuralAdjacente,7.513661202185792,9.870000000000005,42.09,7.31,99.72,59.39,Glaucilândia,49.49
312737,2829,30,Minas Gerais,MG,RuralAdjacente,10.604453870625663,15.73999999999999,78.62,14.55,99.56,82.56,Goiabeira,84.05
312750,5229,50,Minas Gerais,MG,RuralAdjacente,9.562057754828839,14.81,55.82,22.31,100.0,68.45,Gonzaga,68.45
312770,257114,2362,Minas Gerais,MG,Urbano,9.186586494706628,5.049999999999997,94.19,3.35,99.83,97.49,Governador Valadares,94.91
312780,13891,93,Minas Gerais,MG,RuralAdjacente,6.694982362680872,16.09,25.45,37.44,95.17,56.3,Grão Mogol,44.72
312800,32233,224,Minas Gerais,MG,IntermediarioAdjacente,6.949399683554121,7.879999999999995,76.23,12.79,99.53,88.24,Guanhães,84.37
312825,5050,33,Minas Gerais,MG,RuralAdjacente,6.534653465346534,12.23,0.11,10.45,99.03,64.73,Guaraciama,72.32
312960,6282,54,Minas Gerais,MG,RuralAdjacente,8.595988538681949,12.11,44.67,12.74,98.28,85.0,Ibiaí,75.84
312965,5078,52,Minas Gerais,MG,RuralAdjacente,10.240252067743205,20.75,0.68,12.57,97.91,67.02,Ibiracatu,83.6
313005,10673,71,Minas Gerais,MG,RuralAdjacente,6.6523001967581745,12.43000000000001,21.06,15.45,95.67,54.58,Icaraí de Minas,72.74
313065,6343,66,Minas Gerais,MG,RuralRemoto,10.405171054705976,25.79000000000001,19.56,37.21,92.91,51.71,Indaiabira,57.14
313090,22683,224,Minas Gerais,MG,RuralAdjacente,9.875236961601198,10.08,35.43,43.91,99.94,74.19,Inhapim,51.58
313180,10362,68,Minas Gerais,MG,RuralAdjacente,6.562439683458792,12.29000000000001,75.5,17.06,99.74,84.98,Itabirinha,78.75
313200,4250,25,Minas Gerais,MG,RuralAdjacente,5.88235294117647,11.48,7.34,48.25,97.19,40.7,Itacambira,37.41
313210,17199,144,Minas Gerais,MG,Urbano,8.37257980115123,14.92,45.93,9.82,96.33,80.6,Itacarambi,85.63
313230,10459,94,Minas Gerais,MG,RuralAdjacente,8.98747490199828,20.23999999999999,43.01,38.86,97.23,54.16,Itaipé,56.93
313270,21032,220,Minas Gerais,MG,IntermediarioAdjacente,10.460251046025103,16.2,32.68,21.89,97.91,73.36,Itambacuri,75.79
313320,11126,103,Minas Gerais,MG,RuralAdjacente,9.257594822937264,11.88,74.22,13.21,100.0,84.25,Itanhomi,79.3
313330,19139,170,Minas Gerais,MG,IntermediarioAdjacente,8.882386749568942,15.73999999999999,46.31,10.44,97.72,82.18,Itaobim,88.46
313400,13740,110,Minas Gerais,MG,RuralAdjacente,8.005822416302767,16.18000000000001,50.86,30.31,93.57,65.14,Itinga,67.81
313410,6053,47,Minas Gerais,MG,RuralAdjacente,7.764744754667107,11.94,58.03,38.88,99.73,64.12,Itueta,58.21
313470,11019,106,Minas Gerais,MG,RuralAdjacente,9.619747708503493,18.59999999999999,58.58,13.91,97.73,75.12,Jacinto,78.32
313505,37658,224,Minas Gerais,MG,RuralAdjacente,5.948271283658187,12.43000000000001,26.91,7.75,99.32,74.97,Jaíba,86.75
313507,4291,48,Minas Gerais,MG,RuralAdjacente,11.18620368212538,17.34999999999999,46.09,39.29,97.71,55.37,Jampruca,59.19
313510,70681,533,Minas Gerais,MG,Urbano,7.5409233032922565,9.349999999999994,29.97,4.63,99.29,90.34,Janaúba,94.54
313520,65131,509,Minas Gerais,MG,Urbano,7.815018961784711,11.61,23.3,14.99,95.63,60.71,Januária,77.27
313535,8125,69,Minas Gerais,MG,RuralAdjacente,8.492307692307692,17.27,1.01,12.9,97.69,62.59,Japonvar,71.43
313545,6100,36,Minas Gerais,MG,RuralAdjacente,5.901639344262295,18.33,44.02,17.78,97.65,57.04,Jenipapo de Minas,65.11
313560,6484,66,Minas Gerais,MG,RuralAdjacente,10.178901912399754,13.95999999999999,1.62,18.3,97.89,78.66,Jequitaí,79.63
313580,23994,219,Minas Gerais,MG,IntermediarioRemoto,9.127281820455115,17.41,59.04,18.4,95.96,78.34,Jequitinhonha,79.33
313600,13875,122,Minas Gerais,MG,RuralAdjacente,8.792792792792792,21.09999999999999,58.17,26.49,96.67,71.37,Joaíma,73.0
313650,10298,91,Minas Gerais,MG,RuralAdjacente,8.836667314041561,16.0,70.94,19.9,98.01,79.21,Jordânia,78.17
313652,3969,26,Minas Gerais,MG,RuralRemoto,6.55076845553036,13.11,44.94,36.56,99.78,60.69,José Gonçalves de Minas,36.42
313655,4267,46,Minas Gerais,MG,RuralAdjacente,10.780407780642136,14.56999999999999,54.95,36.93,98.98,66.18,José Raydan,55.9
313657,3628,25,Minas Gerais,MG,RuralRemoto,6.890848952590959,18.31,51.3,22.73,95.45,68.02,Josenópolis,69.4
313680,3768,31,Minas Gerais,MG,RuralAdjacente,8.227176220806793,12.03,51.45,21.53,98.77,79.77,Juramento,72.83
313695,5787,43,Minas Gerais,MG,RuralRemoto,7.430447554864351,15.42,14.54,13.94,96.79,76.91,Juvenília,85.19
313700,14378,112,Minas Gerais,MG,RuralAdjacente,7.789678675754625,21.92,30.17,40.42,90.57,41.39,Ladainha,44.14
313730,3311,42,Minas Gerais,MG,RuralAdjacente,12.684989429175475,12.37,66.75,21.97,98.42,78.94,Lagoa dos Patos,76.78
313810,7123,53,Minas Gerais,MG,RuralAdjacente,7.440685104590762,10.52,4.23,26.6,99.14,78.91,Lassance,71.71
313835,4341,25,Minas Gerais,MG,RuralAdjacente,5.759041695461875,12.90000000000001,68.61,13.5,99.34,83.94,Leme do Prado,71.23
313865,8787,72,Minas Gerais,MG,RuralAdjacente,8.193922840559917,16.08,38.08,3.1,98.35,77.68,Lontra,93.66
313868,6208,53,Minas Gerais,MG,RuralAdjacente,8.537371134020617,12.53,0.35,15.55,95.56,50.48,Luislândia,44.37
313890,6484,66,Minas Gerais,MG,IntermediarioAdjacente,10.178901912399754,15.56999999999999,74.86,0.29,99.55,79.79,Machacalis,80.57
313920,17506,201,Minas Gerais,MG,IntermediarioAdjacente,11.481777676225295,17.62,67.0,26.57,96.47,69.96,Malacacheta,70.1
313925,5994,50,Minas Gerais,MG,RuralAdjacente,8.341675008341674,22.26000000000001,8.84,33.72,99.49,56.46,Mamonas,61.61
313930,18877,140,Minas Gerais,MG,IntermediarioRemoto,7.416432695873285,16.16,26.4,12.38,96.58,72.67,Manga,79.11
313960,26528,215,Minas Gerais,MG,IntermediarioAdjacente,8.104644149577805,11.52,80.86,13.98,99.87,85.73,Mantena,85.7
314010,4223,46,Minas Gerais,MG,RuralAdjacente,10.892730286526165,13.05,81.34,11.69,99.94,83.07,Marilac,83.96
314055,9107,65,Minas Gerais,MG,IntermediarioAdjacente,7.137366860656638,18.90000000000001,77.18,19.66,99.59,83.77,Mata Verde,78.28
314085,8893,44,Minas Gerais,MG,RuralAdjacente,4.947711683346452,19.45,8.01,21.28,95.01,61.66,Matias Cardoso,72.76
314100,12033,103,Minas Gerais,MG,RuralAdjacente,8.559793900108037,17.20999999999999,19.29,20.91,99.31,76.41,Mato Verde,76.54
314140,20146,193,Minas Gerais,MG,IntermediarioAdjacente,9.580065521691651,15.40000000000001,71.73,19.49,97.54,75.51,Medina,75.68
314150,5605,53,Minas Gerais,MG,RuralAdjacente,9.455842997323819,16.79000000000001,53.57,39.64,99.78,64.82,Mendes Pimentel,59.2
314180,24398,155,Minas Gerais,MG,RuralAdjacente,6.352979752438724,18.77,29.98,19.99,96.7,56.21,Minas Novas,63.81
314200,13643,123,Minas Gerais,MG,RuralAdjacente,9.015612401964377,12.51000000000001,47.74,11.81,98.22,79.53,Mirabela,85.04
314225,3984,41,Minas Gerais,MG,RuralRemoto,10.291164658634537,20.41,0.15,24.74,96.38,49.78,Miravânia,70.24
314270,14052,152,Minas Gerais,MG,RuralRemoto,10.816965556504412,17.14,14.22,26.48,97.96,69.12,Montalvânia,73.0
314290,20320,167,Minas Gerais,MG,IntermediarioAdjacente,8.218503937007874,18.15000000000001,15.4,22.0,99.03,68.86,Monte Azul,72.78
314315,4379,30,Minas Gerais,MG,RuralAdjacente,6.850879196163508,20.16,40.78,48.97,95.05,44.02,Monte Formoso,46.49
314330,414160,2595,Minas Gerais,MG,Urbano,6.2656944176163805,4.329999999999998,93.36,3.76,99.74,96.24,Montes Claros,92.08
314345,6883,44,Minas Gerais,MG,RuralAdjacente,6.392561383117826,17.81,33.83,22.1,97.35,54.57,Montezuma,67.09
314400,27627,242,Minas Gerais,MG,RuralAdjacente,8.759546820139718,12.25,49.58,44.54,99.88,64.94,Mutum,46.96
314420,2458,18,Minas Gerais,MG,RuralAdjacente,7.3230268510984535,17.83,69.51,25.08,99.35,69.19,Nacip Raydan,71.89
314430,35018,364,Minas Gerais,MG,Urbano,10.394654177851391,10.81999999999999,82.11,5.17,99.59,93.4,Nanuque,94.45
314435,6302,56,Minas Gerais,MG,Urbano,8.886067914947636,10.03,81.15,6.19,100.0,93.72,Naque,92.84
314465,10582,66,Minas Gerais,MG,RuralAdjacente,6.237006237006238,22.56999999999999,6.97,10.35,96.8,58.04,Ninheira,73.44
314467,3150,34,Minas Gerais,MG,RuralAdjacente,10.793650793650794,16.95999999999999,45.64,48.52,99.66,52.24,Nova Belém,40.56
314490,3660,27,Minas Gerais,MG,RuralAdjacente,7.3770491803278695,16.90000000000001,65.98,30.69,99.15,67.11,Nova Módica,68.67
314505,6705,55,Minas Gerais,MG,Urbano,8.202833706189411,14.75,31.9,3.64,98.71,80.39,Nova Porteirinha,95.56
314530,26963,223,Minas Gerais,MG,RuralAdjacente,8.270593034899676,21.12,40.56,50.55,93.54,44.55,Novo Cruzeiro,45.67
314535,10272,95,Minas Gerais,MG,RuralAdjacente,9.248442367601246,22.56999999999999,55.65,36.49,95.61,62.4,Novo Oriente de Minas,62.07
314537,4569,34,Minas Gerais,MG,RuralRemoto,7.441453272050777,14.13,10.14,14.22,98.45,80.16,Novorizonte,83.68
314620,5755,53,Minas Gerais,MG,RuralAdjacente,9.209383145091225,16.14,57.96,27.72,98.59,65.57,Ouro Verde de Minas,60.43
314625,5050,50,Minas Gerais,MG,RuralAdjacente,9.900990099009901,20.09999999999999,48.32,17.9,96.27,78.92,Padre Carvalho,81.37
314630,17327,183,Minas Gerais,MG,IntermediarioAdjacente,10.5615513360651,16.15000000000001,64.32,25.68,98.24,72.53,Padre Paraíso,68.8
314655,5549,51,Minas Gerais,MG,RuralAdjacente,9.190845197332854,23.54000000000001,0.15,62.64,92.21,38.93,Pai Pedro,35.39
314795,4834,34,Minas Gerais,MG,RuralAdjacente,7.033512618949111,17.55,1.67,5.92,97.07,55.74,Patis,89.11
314850,8043,82,Minas Gerais,MG,RuralAdjacente,10.19520079572299,19.02,61.83,33.41,98.53,65.49,Pavão,66.04
314860,17443,133,Minas Gerais,MG,RuralAdjacente,7.624835177435075,15.01000000000001,46.54,37.88,98.06,57.08,Peçanha,60.08
314870,24405,178,Minas Gerais,MG,Urbano,7.29358737963532,13.86,82.95,11.52,98.86,89.92,Pedra Azul,85.74
314915,10429,80,Minas Gerais,MG,RuralAdjacente,7.670917633521911,18.25,19.76,18.56,94.57,62.63,Pedras de Maria da Cruz,59.19
314995,6548,56,Minas Gerais,MG,RuralAdjacente,8.552229688454489,12.01000000000001,71.52,15.87,99.65,83.73,Periquito,76.84
315000,3564,47,Minas Gerais,MG,IntermediarioAdjacente,13.187429854096521,19.19,70.47,20.47,99.29,81.81,Pescador,77.01
315057,7082,50,Minas Gerais,MG,RuralAdjacente,7.060152499293984,13.7,1.32,44.86,94.55,43.41,Pintópolis,50.35
315120,55596,439,Minas Gerais,MG,Urbano,7.896251528886971,4.700000000000003,48.85,1.37,99.84,96.95,Pirapora,97.67
315213,3745,28,Minas Gerais,MG,RuralAdjacente,7.4766355140186915,14.91,38.21,24.53,97.88,70.36,Ponto Chique,70.68
315217,10879,82,Minas Gerais,MG,RuralAdjacente,7.53745748690137,18.95999999999999,33.71,41.79,96.03,58.24,Ponto dos Volantes,54.19
315220,37424,283,Minas Gerais,MG,RuralAdjacente,7.561992304403591,16.45999999999999,28.3,18.31,97.02,62.99,Porteirinha,79.39
315240,13661,142,Minas Gerais,MG,RuralAdjacente,10.394553839396824,16.81,57.48,31.33,99.01,67.42,Poté,66.25
315430,17222,160,Minas Gerais,MG,IntermediarioAdjacente,9.29044245732203,10.27,74.3,18.32,99.88,84.52,Resplendor,76.7
315445,6863,44,Minas Gerais,MG,RuralAdjacente,6.4111904414978875,11.84999999999999,0.43,38.2,98.45,63.24,Riachinho,59.43
315450,8752,47,Minas Gerais,MG,RuralAdjacente,5.370201096892139,15.59999999999999,41.29,21.66,94.06,58.57,Riacho dos Machados,73.52
315560,28263,182,Minas Gerais,MG,RuralRemoto,6.439514559671656,17.81999999999999,20.14,47.83,95.92,46.61,Rio Pardo de Minas,48.08
315650,5677,47,Minas Gerais,MG,RuralRemoto,8.279020609476836,21.5,20.52,27.74,92.36,54.34,Rubelita,66.18
315660,10293,101,Minas Gerais,MG,RuralRemoto,9.812493927912172,16.88,76.41,19.59,97.17,79.71,Rubim,79.82
315680,14229,141,Minas Gerais,MG,RuralAdjacente,9.909340080118069,12.31999999999999,57.65,31.03,97.92,70.07,Sabinópolis,68.05
315700,40158,336,Minas Gerais,MG,Urbano,8.366950545345885,12.42,72.89,7.67,98.9,83.27,Salinas,91.72
315710,6106,34,Minas Gerais,MG,IntermediarioAdjacente,5.56829348182116,18.59999999999999,74.6,12.16,97.96,82.72,Salto da Divisa,82.86
315737,3909,36,Minas Gerais,MG,RuralAdjacente,9.20951650038373,22.06,33.88,42.41,96.36,53.26,Santa Cruz de Salinas,51.75
315750,4039,40,Minas Gerais,MG,RuralAdjacente,9.903441445902452,16.38,66.94,29.39,99.66,73.67,Santa Efigênia de Minas,65.1
315760,3522,31,Minas Gerais,MG,RuralAdjacente,8.801817149346961,13.91,0.4,21.76,97.01,54.37,Santa Fé de Minas,69.98
315765,5936,58,Minas Gerais,MG,RuralAdjacente,9.77088948787062,20.84999999999999,49.87,21.35,89.25,67.53,Santa Helena de Minas,77.97
315810,4746,35,Minas Gerais,MG,RuralAdjacente,7.374631268436578,20.83,66.24,23.91,97.2,75.48,Santa Maria do Salto,75.2
315820,12784,114,Minas Gerais,MG,RuralAdjacente,8.917396745932416,16.7,65.4,23.19,98.07,73.96,Santa Maria do Suaçuí,72.6
315950,5825,39,Minas Gerais,MG,RuralAdjacente,6.695278969957082,13.27,24.19,38.04,100.0,77.44,Santa Rita do Itueto,46.07
316045,6625,51,Minas Gerais,MG,RuralAdjacente,7.69811320754717,23.29000000000001,27.79,35.33,97.64,56.13,Santo Antônio do Retiro,58.08
316095,5625,35,Minas Gerais,MG,RuralAdjacente,6.222222222222221,10.81999999999999,49.49,58.9,99.85,96.6,São Domingos das Dores,32.87
316105,3194,23,Minas Gerais,MG,RuralAdjacente,7.201001878522229,16.04000000000001,56.96,27.2,99.92,75.28,São Félix de Minas,68.08
316110,52754,416,Minas Gerais,MG,Urbano,7.885657959586004,12.51000000000001,40.59,11.59,96.42,67.26,São Francisco,78.2
316160,3305,42,Minas Gerais,MG,RuralAdjacente,12.708018154311649,15.77,52.5,22.0,99.76,72.44,São Geraldo da Piedade,71.33
316165,3142,36,Minas Gerais,MG,RuralAdjacente,11.457670273711011,15.44,69.84,24.53,100.0,73.67,São Geraldo do Baixio,74.14
316225,4822,35,Minas Gerais,MG,RuralAdjacente,7.258399004562422,11.31,0.54,24.24,97.94,58.06,São João da Lagoa,59.96
316240,23921,211,Minas Gerais,MG,RuralAdjacente,8.820701475690814,21.7,15.35,7.17,96.64,38.2,São João da Ponte,88.76
316245,13018,75,Minas Gerais,MG,RuralRemoto,5.761253648793978,20.02,0.44,3.86,70.86,24.14,São João das Missões,59.64
316257,5330,55,Minas Gerais,MG,RuralAdjacente,10.318949343339586,13.28,83.77,22.23,99.95,93.35,São João do Manteninha,70.84
